geografie,geslacht,migratieachtergrond,huishouden,bins,uitkomst,N,mean,parents_income,opleiding_ouders,type,uitkomst_NL,subgroep,sample,sd
Nederland,Vrouwen,Wel migratieachtergrond,Totaal,60% - 80%,c00_perinatal_mortality,46232,0.432600795985465,83.2292519242534,Totaal,5,NA,geslacht == 'Vrouwen' & has_migration_background == 1,child_mortality,0.0656125263851661
Nederland,Vrouwen,Wel migratieachtergrond,Totaal,80% - 100%,c00_perinatal_mortality,46232,0.324450596989098,146.697600425505,Totaal,5,NA,geslacht == 'Vrouwen' & has_migration_background == 1,child_mortality,0.0565693916037476
Nederland,Vrouwen,Wel migratieachtergrond,Eenoudergezin,0% - 20%,c00_perinatal_mortality,7276,0.37108301264431,17.3062581245712,Totaal,5,NA,geslacht == 'Vrouwen' & has_migration_background == 1 & type_hh == 'single parent',child_mortality,0.0599114081903208
Nederland,Vrouwen,Wel migratieachtergrond,Eenoudergezin,20% - 40%,c00_perinatal_mortality,7274,0.646170994229714,25.9496607669713,Totaal,5,NA,geslacht == 'Vrouwen' & has_migration_background == 1 & type_hh == 'single parent',child_mortality,0.0796263753558506
Nederland,Vrouwen,Wel migratieachtergrond,Eenoudergezin,40% - 60%,c00_perinatal_mortality,7272,0.522552255225523,31.1880676294662,Totaal,5,NA,geslacht == 'Vrouwen' & has_migration_background == 1 & type_hh == 'single parent',child_mortality,0.071437840531864
Nederland,Vrouwen,Wel migratieachtergrond,Eenoudergezin,60% - 80%,c00_perinatal_mortality,7272,0.343784378437844,42.8211958573089,Totaal,5,NA,geslacht == 'Vrouwen' & has_migration_background == 1 & type_hh == 'single parent',child_mortality,0.0583330051753049
Nederland,Vrouwen,Wel migratieachtergrond,Eenoudergezin,80% - 100%,c00_perinatal_mortality,7272,0.343784378437844,81.1716647692864,Totaal,5,NA,geslacht == 'Vrouwen' & has_migration_background == 1 & type_hh == 'single parent',child_mortality,0.0579528145765893
Nederland,Vrouwen,Wel migratieachtergrond,Tweeoudergezin,0% - 20%,c00_perinatal_mortality,38708,0.648444765939857,27.8233059740202,Totaal,5,NA,geslacht == 'Vrouwen' & has_migration_background == 1 & type_hh == 'two parents',child_mortality,0.0800750522344224
Nederland,Vrouwen,Wel migratieachtergrond,Tweeoudergezin,20% - 40%,c00_perinatal_mortality,38708,0.516689056525783,47.7544219519579,Totaal,5,NA,geslacht == 'Vrouwen' & has_migration_background == 1 & type_hh == 'two parents',child_mortality,0.0716502197388184
Nederland,Vrouwen,Wel migratieachtergrond,Tweeoudergezin,40% - 60%,c00_perinatal_mortality,38708,0.418518135785884,66.4322195530404,Totaal,5,NA,geslacht == 'Vrouwen' & has_migration_background == 1 & type_hh == 'two parents',child_mortality,0.0645350697246201
Nederland,Vrouwen,Wel migratieachtergrond,Tweeoudergezin,60% - 80%,c00_perinatal_mortality,38708,0.421101581068513,89.1826960236332,Totaal,5,NA,geslacht == 'Vrouwen' & has_migration_background == 1 & type_hh == 'two parents',child_mortality,0.0646138542222073
Nederland,Vrouwen,Wel migratieachtergrond,Tweeoudergezin,80% - 100%,c00_perinatal_mortality,38708,0.307429988632841,154.047882642702,Totaal,5,NA,geslacht == 'Vrouwen' & has_migration_background == 1 & type_hh == 'two parents',child_mortality,0.0551727940988033
105,Totaal,Totaal,Totaal,0% - 20%,c00_infant_mortality,3500,0.828571428571429,28.2228447471314,Totaal,5,NA,postcode3 == '105',child_mortality,0.0881652417763191
105,Totaal,Totaal,Totaal,20% - 40%,c00_infant_mortality,3500,0.885714285714286,54.5369304144575,Totaal,5,NA,postcode3 == '105',child_mortality,0.0931402235374952
105,Totaal,Totaal,Totaal,40% - 60%,c00_infant_mortality,3500,0.6,82.3207931326808,Totaal,5,NA,postcode3 == '105',child_mortality,0.0764031317207557
105,Totaal,Totaal,Totaal,60% - 80%,c00_infant_mortality,3500,0.657142857142857,117.487178030044,Totaal,5,NA,postcode3 == '105',child_mortality,0.0801802967230254
105,Totaal,Totaal,Totaal,80% - 100%,c00_infant_mortality,3498,0.686106570774763,200.623512340477,Totaal,5,NA,postcode3 == '105',child_mortality,0.0818445494564701
105,Totaal,Totaal,Tweeoudergezin,0% - 20%,c00_infant_mortality,2920,0.821917808219178,33.5564628188842,Totaal,5,NA,postcode3 == '105' & type_hh == 'two parents',child_mortality,0.0856036200007185
105,Totaal,Totaal,Tweeoudergezin,20% - 40%,c00_infant_mortality,2920,0.924657534246575,62.854435121286,Totaal,5,NA,postcode3 == '105' & type_hh == 'two parents',child_mortality,0.0954384679925449
105,Totaal,Totaal,Tweeoudergezin,40% - 60%,c00_infant_mortality,2920,0.547945205479452,91.5199770187157,Totaal,5,NA,postcode3 == '105' & type_hh == 'two parents',child_mortality,0.0732756516250225
105,Totaal,Totaal,Tweeoudergezin,60% - 80%,c00_infant_mortality,2920,0.719178082191781,125.655760659298,Totaal,5,NA,postcode3 == '105' & type_hh == 'two parents',child_mortality,0.0842751409951108
105,Totaal,Totaal,Tweeoudergezin,80% - 100%,c00_infant_mortality,2916,0.582990397805213,208.110829885701,Totaal,5,NA,postcode3 == '105' & type_hh == 'two parents',child_mortality,0.0749077848143528
106,Totaal,Totaal,Totaal,0% - 20%,c00_infant_mortality,3467,1.09589889481129,25.1515847303197,Totaal,5,NA,postcode3 == '106',child_mortality,0.10022903551048
106,Totaal,Totaal,Totaal,20% - 40%,c00_infant_mortality,3464,1.06812933025404,41.5437276494582,Totaal,5,NA,postcode3 == '106',child_mortality,0.101933635098343
106,Totaal,Totaal,Totaal,40% - 60%,c00_infant_mortality,3464,0.721709006928406,59.9990545725052,Totaal,5,NA,postcode3 == '106',child_mortality,0.0838271774780504
106,Totaal,Totaal,Totaal,60% - 80%,c00_infant_mortality,3464,0.894919168591224,83.147824657198,Totaal,5,NA,postcode3 == '106',child_mortality,0.0934416446880867
106,Totaal,Totaal,Totaal,80% - 100%,c00_infant_mortality,3464,0.548498845265589,136.302264327037,Totaal,5,NA,postcode3 == '106',child_mortality,0.0738177966770953
106,Totaal,Totaal,Tweeoudergezin,0% - 20%,c00_infant_mortality,2948,1.11940298507463,27.7134449368923,Totaal,5,NA,postcode3 == '106' & type_hh == 'two parents',child_mortality,0.102605714933637
106,Totaal,Totaal,Tweeoudergezin,20% - 40%,c00_infant_mortality,2944,0.917119565217391,46.2608556840113,Totaal,5,NA,postcode3 == '106' & type_hh == 'two parents',child_mortality,0.0921809055485589
106,Totaal,Totaal,Tweeoudergezin,40% - 60%,c00_infant_mortality,2944,0.883152173913043,64.8762987583908,Totaal,5,NA,postcode3 == '106' & type_hh == 'two parents',child_mortality,0.0927678112699334
106,Totaal,Totaal,Tweeoudergezin,60% - 80%,c00_infant_mortality,2944,0.747282608695652,87.8713716506776,Totaal,5,NA,postcode3 == '106' & type_hh == 'two parents',child_mortality,0.0843218666603832
106,Totaal,Totaal,Tweeoudergezin,80% - 100%,c00_infant_mortality,2944,0.543478260869565,140.856509075912,Totaal,5,NA,postcode3 == '106' & type_hh == 'two parents',child_mortality,0.0729776459258992
106,Totaal,Wel migratieachtergrond,Totaal,0% - 20%,c00_infant_mortality,2920,1.16438356164384,24.2762397514227,Totaal,5,NA,postcode3 == '106' & has_migration_background == 1,child_mortality,0.105135202828164
106,Totaal,Wel migratieachtergrond,Totaal,20% - 40%,c00_infant_mortality,2920,1.1986301369863,38.7635954049395,Totaal,5,NA,postcode3 == '106' & has_migration_background == 1,child_mortality,0.107028202407673
106,Totaal,Wel migratieachtergrond,Totaal,40% - 60%,c00_infant_mortality,2920,0.616438356164384,55.4649229730274,Totaal,5,NA,postcode3 == '106' & has_migration_background == 1,child_mortality,0.0776925998678064
106,Totaal,Wel migratieachtergrond,Totaal,60% - 80%,c00_infant_mortality,2920,1.02739726027397,76.2680745373018,Totaal,5,NA,postcode3 == '106' & has_migration_background == 1,child_mortality,0.100298471183459
106,Totaal,Wel migratieachtergrond,Totaal,80% - 100%,c00_infant_mortality,2920,0.684931506849315,125.468352393951,Totaal,5,NA,postcode3 == '106' & has_migration_background == 1,child_mortality,0.0823213861430613
106,Totaal,Wel migratieachtergrond,Tweeoudergezin,0% - 20%,c00_infant_mortality,2472,1.13268608414239,26.4852876407418,Totaal,5,NA,postcode3 == '106' & has_migration_background == 1 & type_hh == 'two parents',child_mortality,0.101566610794912
106,Totaal,Wel migratieachtergrond,Tweeoudergezin,20% - 40%,c00_infant_mortality,2471,1.05191106355525,42.9106534071038,Totaal,5,NA,postcode3 == '106' & has_migration_background == 1 & type_hh == 'two parents',child_mortality,0.098701581140256
106,Totaal,Wel migratieachtergrond,Tweeoudergezin,40% - 60%,c00_infant_mortality,2468,0.810372771474878,59.714825433188,Totaal,5,NA,postcode3 == '106' & has_migration_background == 1 & type_hh == 'two parents',child_mortality,0.0892661896384651
106,Totaal,Wel migratieachtergrond,Tweeoudergezin,60% - 80%,c00_infant_mortality,2468,1.0129659643436,80.4521183359604,Totaal,5,NA,postcode3 == '106' & has_migration_background == 1 & type_hh == 'two parents',child_mortality,0.0981381002865178
106,Totaal,Wel migratieachtergrond,Tweeoudergezin,80% - 100%,c00_infant_mortality,2468,0.648298217179903,129.659862906349,Totaal,5,NA,postcode3 == '106' & has_migration_background == 1 & type_hh == 'two parents',child_mortality,0.0782047272307458
106,Mannen,Wel migratieachtergrond,Totaal,0% - 20%,c00_infant_mortality,1504,1.26329787234043,24.1550569588973,Totaal,5,NA,postcode3 == '106' & geslacht == 'Mannen' & has_migration_background == 1,child_mortality,0.109749107768256
106,Mannen,Wel migratieachtergrond,Totaal,20% - 40%,c00_infant_mortality,1504,1.39627659574468,38.6887366857683,Totaal,5,NA,postcode3 == '106' & geslacht == 'Mannen' & has_migration_background == 1,child_mortality,0.110823533337572
106,Mannen,Wel migratieachtergrond,Totaal,40% - 60%,c00_infant_mortality,1500,0.666666666666667,55.4623446412828,Totaal,5,NA,postcode3 == '106' & geslacht == 'Mannen' & has_migration_background == 1,child_mortality,0.0791598749040515
106,Mannen,Wel migratieachtergrond,Totaal,60% - 80%,c00_infant_mortality,1500,1.2,76.7456001305444,Totaal,5,NA,postcode3 == '106' & geslacht == 'Mannen' & has_migration_background == 1,child_mortality,0.105825900947929
106,Mannen,Wel migratieachtergrond,Totaal,80% - 100%,c00_infant_mortality,1500,0.8,125.404582910914,Totaal,5,NA,postcode3 == '106' & geslacht == 'Mannen' & has_migration_background == 1,child_mortality,0.0885507421330538
106,Mannen,Wel migratieachtergrond,Tweeoudergezin,0% - 20%,c00_infant_mortality,1268,1.02523659305994,26.4539332003561,Totaal,5,NA,postcode3 == '106' & geslacht == 'Mannen' & has_migration_background == 1 & type_hh == 'two parents',child_mortality,0.0962638328110897
106,Mannen,Wel migratieachtergrond,Tweeoudergezin,20% - 40%,c00_infant_mortality,1268,1.41955835962145,42.8620263841274,Totaal,5,NA,postcode3 == '106' & geslacht == 'Mannen' & has_migration_background == 1 & type_hh == 'two parents',child_mortality,0.114986162625281
106,Mannen,Wel migratieachtergrond,Tweeoudergezin,40% - 60%,c00_infant_mortality,1266,0.869254881603642,59.8424617778001,Totaal,5,NA,postcode3 == '106' & geslacht == 'Mannen' & has_migration_background == 1 & type_hh == 'two parents',child_mortality,0.0905590824918917
106,Mannen,Wel migratieachtergrond,Tweeoudergezin,60% - 80%,c00_infant_mortality,1264,1.18670886075949,80.9092623982809,Totaal,5,NA,postcode3 == '106' & geslacht == 'Mannen' & has_migration_background == 1 & type_hh == 'two parents',child_mortality,0.10709007379091
106,Mannen,Wel migratieachtergrond,Tweeoudergezin,80% - 100%,c00_infant_mortality,1264,0.870253164556962,128.865509527402,Totaal,5,NA,postcode3 == '106' & geslacht == 'Mannen' & has_migration_background == 1 & type_hh == 'two parents',child_mortality,0.0919890273256627
107,Totaal,Totaal,Totaal,0% - 20%,c00_infant_mortality,2548,1.17739403453689,35.6669945919688,Totaal,5,NA,postcode3 == '107',child_mortality,0.107435018834724
107,Totaal,Totaal,Totaal,20% - 40%,c00_infant_mortality,2544,0.786163522012579,76.5600106985409,Totaal,5,NA,postcode3 == '107',child_mortality,0.0848891346604411
107,Totaal,Totaal,Totaal,40% - 60%,c00_infant_mortality,2544,0.432389937106918,116.101183666271,Totaal,5,NA,postcode3 == '107',child_mortality,0.0649389314912516
107,Totaal,Totaal,Totaal,60% - 80%,c00_infant_mortality,2544,0.550314465408805,162.098931045621,Totaal,5,NA,postcode3 == '107',child_mortality,0.0738448202586958
107,Totaal,Totaal,Totaal,80% - 100%,c00_infant_mortality,2544,0.511006289308176,317.140449750925,Totaal,5,NA,postcode3 == '107',child_mortality,0.0693458896750312
107,Totaal,Totaal,Tweeoudergezin,0% - 20%,c00_infant_mortality,2180,1.10091743119266,45.2559614295508,Totaal,5,NA,postcode3 == '107' & type_hh == 'two parents',child_mortality,0.100971088568494
107,Totaal,Totaal,Tweeoudergezin,20% - 40%,c00_infant_mortality,2180,0.504587155963303,88.561172195369,Totaal,5,NA,postcode3 == '107' & type_hh == 'two parents',child_mortality,0.0670804252631629
107,Totaal,Totaal,Tweeoudergezin,40% - 60%,c00_infant_mortality,2178,0.505008769562871,126.910369829537,Totaal,5,NA,postcode3 == '107' & type_hh == 'two parents',child_mortality,0.0701647032335436
107,Totaal,Totaal,Tweeoudergezin,60% - 80%,c00_infant_mortality,2176,0.597426470588235,171.848627219468,Totaal,5,NA,postcode3 == '107' & type_hh == 'two parents',child_mortality,0.073914842481009
107,Totaal,Totaal,Tweeoudergezin,80% - 100%,c00_infant_mortality,2176,0.459558823529412,330.693850244457,Totaal,5,NA,postcode3 == '107' & type_hh == 'two parents',child_mortality,0.0641933671368216
110,Totaal,Totaal,Totaal,0% - 20%,c00_infant_mortality,1848,1.35281385281385,21.855228775015,Totaal,5,NA,postcode3 == '110',child_mortality,0.115008316769159
110,Totaal,Totaal,Totaal,20% - 40%,c00_infant_mortality,1848,1.56926406926407,34.1097028957776,Totaal,5,NA,postcode3 == '110',child_mortality,0.122323527775639
110,Totaal,Totaal,Totaal,40% - 60%,c00_infant_mortality,1848,0.91991341991342,48.0707746415447,Totaal,5,NA,postcode3 == '110',child_mortality,0.0950776110399355
110,Totaal,Totaal,Totaal,60% - 80%,c00_infant_mortality,1845,1.13824172934802,67.5835069176005,Totaal,5,NA,postcode3 == '110',child_mortality,0.104622544769595
110,Totaal,Totaal,Totaal,80% - 100%,c00_infant_mortality,1844,1.03036876355748,109.739528111372,Totaal,5,NA,postcode3 == '110',child_mortality,0.0992277496220262
110,Totaal,Wel migratieachtergrond,Totaal,0% - 20%,c00_infant_mortality,1668,1.378896882494,21.3093889834742,Totaal,5,NA,postcode3 == '110' & has_migration_background == 1,child_mortality,0.116167464231687
110,Totaal,Wel migratieachtergrond,Totaal,20% - 40%,c00_infant_mortality,1668,1.61870503597122,32.9790144591672,Totaal,5,NA,postcode3 == '110' & has_migration_background == 1,child_mortality,0.124653494091543
110,Totaal,Wel migratieachtergrond,Totaal,40% - 60%,c00_infant_mortality,1667,0.839904999077661,45.8838655905508,Totaal,5,NA,postcode3 == '110' & has_migration_background == 1,child_mortality,0.0901154509829445
110,Totaal,Wel migratieachtergrond,Totaal,60% - 80%,c00_infant_mortality,1664,1.32211538461538,64.0853104637273,Totaal,5,NA,postcode3 == '110' & has_migration_background == 1,child_mortality,0.114236538666096
110,Totaal,Wel migratieachtergrond,Totaal,80% - 100%,c00_infant_mortality,1664,1.20192307692308,105.699711276943,Totaal,5,NA,postcode3 == '110' & has_migration_background == 1,child_mortality,0.108321528029399
110,Vrouwen,Totaal,Totaal,0% - 20%,c00_infant_mortality,908,1.54185022026432,22.0501983992896,Totaal,5,NA,postcode3 == '110' & geslacht == 'Vrouwen',child_mortality,0.118755480749691
110,Vrouwen,Totaal,Totaal,20% - 40%,c00_infant_mortality,908,1.54185022026432,34.0937663483052,Totaal,5,NA,postcode3 == '110' & geslacht == 'Vrouwen',child_mortality,0.116973182608401
110,Vrouwen,Totaal,Totaal,40% - 60%,c00_infant_mortality,906,1.76698764180734,48.0801894243864,Totaal,5,NA,postcode3 == '110' & geslacht == 'Vrouwen',child_mortality,0.130931701778876
110,Vrouwen,Totaal,Totaal,60% - 80%,c00_infant_mortality,904,1.43805309734513,67.8281836947546,Totaal,5,NA,postcode3 == '110' & geslacht == 'Vrouwen',child_mortality,0.11682167309772
110,Vrouwen,Totaal,Totaal,80% - 100%,c00_infant_mortality,904,1.10619469026549,110.814082865165,Totaal,5,NA,postcode3 == '110' & geslacht == 'Vrouwen',child_mortality,0.10180775985685
110,Vrouwen,Wel migratieachtergrond,Totaal,0% - 20%,c00_infant_mortality,820,1.46341463414634,21.5738297470428,Totaal,5,NA,postcode3 == '110' & geslacht == 'Vrouwen' & has_migration_background == 1,child_mortality,0.118018356680876
110,Vrouwen,Wel migratieachtergrond,Totaal,20% - 40%,c00_infant_mortality,818,1.83285509325682,32.9815470835832,Totaal,5,NA,postcode3 == '110' & geslacht == 'Vrouwen' & has_migration_background == 1,child_mortality,0.1326713349436
110,Vrouwen,Wel migratieachtergrond,Totaal,40% - 60%,c00_infant_mortality,816,1.59313725490196,45.8733309010669,Totaal,5,NA,postcode3 == '110' & geslacht == 'Vrouwen' & has_migration_background == 1,child_mortality,0.124354616207422
110,Vrouwen,Wel migratieachtergrond,Totaal,60% - 80%,c00_infant_mortality,816,1.83823529411765,64.1408183593411,Totaal,5,NA,postcode3 == '110' & geslacht == 'Vrouwen' & has_migration_background == 1,child_mortality,0.131950590771455
110,Vrouwen,Wel migratieachtergrond,Totaal,80% - 100%,c00_infant_mortality,816,1.22549019607843,106.627999341027,Totaal,5,NA,postcode3 == '110' & geslacht == 'Vrouwen' & has_migration_background == 1,child_mortality,0.109719764985083
306,Totaal,Totaal,Totaal,0% - 20%,c00_infant_mortality,1940,0.77319587628866,26.2469240951755,Totaal,5,NA,postcode3 == '306',child_mortality,0.0865827004860706
306,Totaal,Totaal,Totaal,20% - 40%,c00_infant_mortality,1937,0.619728209934395,49.949129688322,Totaal,5,NA,postcode3 == '306',child_mortality,0.0722351854551306
306,Totaal,Totaal,Totaal,40% - 60%,c00_infant_mortality,1936,0.929752066115702,73.2854512624116,Totaal,5,NA,postcode3 == '306',child_mortality,0.0906033610836411
306,Totaal,Totaal,Totaal,60% - 80%,c00_infant_mortality,1936,0.568181818181818,99.8695364561688,Totaal,5,NA,postcode3 == '306',child_mortality,0.0723636309415273
306,Totaal,Totaal,Totaal,80% - 100%,c00_infant_mortality,1936,0.774793388429752,180.202287746288,Totaal,5,NA,postcode3 == '306',child_mortality,0.0866715539998246
307,Totaal,Totaal,Totaal,0% - 20%,c00_infant_mortality,2848,1.12359550561798,21.5901702557673,Totaal,5,NA,postcode3 == '307',child_mortality,0.101746734421413
307,Totaal,Totaal,Totaal,20% - 40%,c00_infant_mortality,2848,0.737359550561798,34.0069547193585,Totaal,5,NA,postcode3 == '307',child_mortality,0.0842709481908294
307,Totaal,Totaal,Totaal,40% - 60%,c00_infant_mortality,2844,0.949367088607595,50.8818835619827,Totaal,5,NA,postcode3 == '307',child_mortality,0.0961876819368526
307,Totaal,Totaal,Totaal,60% - 80%,c00_infant_mortality,2844,0.738396624472574,72.2876061916005,Totaal,5,NA,postcode3 == '307',child_mortality,0.0852239002445731
307,Totaal,Totaal,Totaal,80% - 100%,c00_infant_mortality,2844,0.738396624472574,121.827781616061,Totaal,5,NA,postcode3 == '307',child_mortality,0.0852239002445731
307,Totaal,Totaal,Tweeoudergezin,0% - 20%,c00_infant_mortality,2112,0.994318181818182,25.4755639811375,Totaal,5,NA,postcode3 == '307' & type_hh == 'two parents',child_mortality,0.0975975313030605
307,Totaal,Totaal,Tweeoudergezin,20% - 40%,c00_infant_mortality,2112,0.852272727272727,42.7136828008352,Totaal,5,NA,postcode3 == '307' & type_hh == 'two parents',child_mortality,0.0912653051010143
307,Totaal,Totaal,Tweeoudergezin,40% - 60%,c00_infant_mortality,2112,0.804924242424242,60.9278589629106,Totaal,5,NA,postcode3 == '307' & type_hh == 'two parents',child_mortality,0.089328641270623
307,Totaal,Totaal,Tweeoudergezin,60% - 80%,c00_infant_mortality,2112,0.662878787878788,81.0456320357555,Totaal,5,NA,postcode3 == '307' & type_hh == 'two parents',child_mortality,0.0810127020186364
307,Totaal,Totaal,Tweeoudergezin,80% - 100%,c00_infant_mortality,2109,0.758743746765568,131.034117004251,Totaal,5,NA,postcode3 == '307' & type_hh == 'two parents',child_mortality,0.0836178954618627
307,Totaal,Wel migratieachtergrond,Totaal,0% - 20%,c00_infant_mortality,2180,1.10091743119266,20.468226052309,Totaal,5,NA,postcode3 == '307' & has_migration_background == 1,child_mortality,0.0985404200935555
307,Totaal,Wel migratieachtergrond,Totaal,20% - 40%,c00_infant_mortality,2180,0.871559633027523,31.4931529576126,Totaal,5,NA,postcode3 == '307' & has_migration_background == 1,child_mortality,0.0923393445301656
307,Totaal,Wel migratieachtergrond,Totaal,40% - 60%,c00_infant_mortality,2180,1.00917431192661,44.9258151175453,Totaal,5,NA,postcode3 == '307' & has_migration_background == 1,child_mortality,0.0989109562763195
307,Totaal,Wel migratieachtergrond,Totaal,60% - 80%,c00_infant_mortality,2176,0.735294117647059,64.245334072775,Totaal,5,NA,postcode3 == '307' & has_migration_background == 1,child_mortality,0.0851663027716174
307,Totaal,Wel migratieachtergrond,Totaal,80% - 100%,c00_infant_mortality,2176,0.873161764705882,107.458261743133,Totaal,5,NA,postcode3 == '307' & has_migration_background == 1,child_mortality,0.0924235643274931
307,Totaal,Wel migratieachtergrond,Tweeoudergezin,0% - 20%,c00_infant_mortality,1563,1.02334579316677,23.8965888636647,Totaal,5,NA,postcode3 == '307' & has_migration_background == 1 & type_hh == 'two parents',child_mortality,0.098102703302785
307,Totaal,Wel migratieachtergrond,Tweeoudergezin,20% - 40%,c00_infant_mortality,1560,0.705128205128205,37.8854450077954,Totaal,5,NA,postcode3 == '307' & has_migration_background == 1 & type_hh == 'two parents',child_mortality,0.0805701122702852
307,Totaal,Wel migratieachtergrond,Tweeoudergezin,40% - 60%,c00_infant_mortality,1560,1.02564102564103,54.2037501756901,Totaal,5,NA,postcode3 == '307' & has_migration_background == 1 & type_hh == 'two parents',child_mortality,0.0987196247062089
307,Totaal,Wel migratieachtergrond,Tweeoudergezin,60% - 80%,c00_infant_mortality,1560,0.705128205128205,72.8841460330016,Totaal,5,NA,postcode3 == '307' & has_migration_background == 1 & type_hh == 'two parents',child_mortality,0.0828503690289686
307,Totaal,Wel migratieachtergrond,Tweeoudergezin,80% - 100%,c00_infant_mortality,1560,0.833333333333333,115.562253140568,Totaal,5,NA,postcode3 == '307' & has_migration_background == 1 & type_hh == 'two parents',child_mortality,0.0891413702728081
307,Mannen,Totaal,Totaal,0% - 20%,c00_infant_mortality,1468,1.08991825613079,21.4466371800657,Totaal,5,NA,postcode3 == '307' & geslacht == 'Mannen',child_mortality,0.101206543578606
307,Mannen,Totaal,Totaal,20% - 40%,c00_infant_mortality,1468,0.749318801089918,33.4665104992913,Totaal,5,NA,postcode3 == '307' & geslacht == 'Mannen',child_mortality,0.0830417939893327
307,Mannen,Totaal,Totaal,40% - 60%,c00_infant_mortality,1465,0.819486011226754,50.4616387238991,Totaal,5,NA,postcode3 == '307' & geslacht == 'Mannen',child_mortality,0.0865926177726073
307,Mannen,Totaal,Totaal,60% - 80%,c00_infant_mortality,1464,0.683060109289617,72.1509481070568,Totaal,5,NA,postcode3 == '307' & geslacht == 'Mannen',child_mortality,0.0813933870763256
307,Mannen,Totaal,Totaal,80% - 100%,c00_infant_mortality,1464,0.683060109289617,122.263034529096,Totaal,5,NA,postcode3 == '307' & geslacht == 'Mannen',child_mortality,0.0700867733084431
308,Totaal,Totaal,Totaal,0% - 20%,c00_infant_mortality,1624,1.23152709359606,19.7142138662994,Totaal,5,NA,postcode3 == '308',child_mortality,0.107865737595936
308,Totaal,Totaal,Totaal,20% - 40%,c00_infant_mortality,1624,0.738916256157635,31.9466075877765,Totaal,5,NA,postcode3 == '308',child_mortality,0.080039601202909
308,Totaal,Totaal,Totaal,40% - 60%,c00_infant_mortality,1624,1.29310344827586,45.4571389847874,Totaal,5,NA,postcode3 == '308',child_mortality,0.111437861490174
308,Totaal,Totaal,Totaal,60% - 80%,c00_infant_mortality,1621,0.802317095420544,64.0730015857863,Totaal,5,NA,postcode3 == '308',child_mortality,0.0862632436772929
308,Totaal,Totaal,Totaal,80% - 100%,c00_infant_mortality,1620,0.864197530864198,101.60013998399,Totaal,5,NA,postcode3 == '308',child_mortality,0.0914024049212158
105,Totaal,Totaal,Totaal,0% - 20%,c00_neonatal_mortality,3500,0.6,28.2228447471314,Totaal,5,NA,postcode3 == '105',child_mortality,0.0761402520815124
105,Totaal,Totaal,Totaal,20% - 40%,c00_neonatal_mortality,3500,0.857142857142857,54.5369304144575,Totaal,5,NA,postcode3 == '105',child_mortality,0.0911593451297058
105,Totaal,Totaal,Totaal,40% - 60%,c00_neonatal_mortality,3500,0.571428571428571,82.3207931326808,Totaal,5,NA,postcode3 == '105',child_mortality,0.0746153947210627
105,Totaal,Totaal,Totaal,60% - 80%,c00_neonatal_mortality,3500,0.6,117.487178030044,Totaal,5,NA,postcode3 == '105',child_mortality,0.0764116813155428
105,Totaal,Totaal,Totaal,80% - 100%,c00_neonatal_mortality,3498,0.600392285060477,200.623512340477,Totaal,5,NA,postcode3 == '105',child_mortality,0.07643480505419
105,Totaal,Totaal,Tweeoudergezin,0% - 20%,c00_neonatal_mortality,2920,0.650684931506849,33.5564628188842,Totaal,5,NA,postcode3 == '105' & type_hh == 'two parents',child_mortality,0.0754505096418512
105,Totaal,Totaal,Tweeoudergezin,20% - 40%,c00_neonatal_mortality,2920,0.89041095890411,62.854435121286,Totaal,5,NA,postcode3 == '105' & type_hh == 'two parents',child_mortality,0.0932728751080243
105,Totaal,Totaal,Tweeoudergezin,40% - 60%,c00_neonatal_mortality,2920,0.513698630136986,91.5199770187157,Totaal,5,NA,postcode3 == '105' & type_hh == 'two parents',child_mortality,0.0711100587405019
105,Totaal,Totaal,Tweeoudergezin,60% - 80%,c00_neonatal_mortality,2920,0.650684931506849,125.655760659298,Totaal,5,NA,postcode3 == '105' & type_hh == 'two parents',child_mortality,0.0801557932585407
105,Totaal,Totaal,Tweeoudergezin,80% - 100%,c00_neonatal_mortality,2916,0.51440329218107,208.110829885701,Totaal,5,NA,postcode3 == '105' & type_hh == 'two parents',child_mortality,0.0706488285396316
106,Totaal,Totaal,Totaal,0% - 20%,c00_neonatal_mortality,3467,0.980558641062729,25.1515847303197,Totaal,5,NA,postcode3 == '106',child_mortality,0.0949612707517671
106,Totaal,Totaal,Totaal,20% - 40%,c00_neonatal_mortality,3464,1.03926096997691,41.5437276494582,Totaal,5,NA,postcode3 == '106',child_mortality,0.100136800259231
106,Totaal,Totaal,Totaal,40% - 60%,c00_neonatal_mortality,3464,0.577367205542725,59.9990545725052,Totaal,5,NA,postcode3 == '106',child_mortality,0.0752730862220026
106,Totaal,Totaal,Totaal,60% - 80%,c00_neonatal_mortality,3464,0.779445727482679,83.147824657198,Totaal,5,NA,postcode3 == '106',child_mortality,0.0871747825501286
106,Totaal,Totaal,Totaal,80% - 100%,c00_neonatal_mortality,3464,0.404157043879908,136.302264327037,Totaal,5,NA,postcode3 == '106',child_mortality,0.0619189694259209
106,Totaal,Totaal,Tweeoudergezin,0% - 20%,c00_neonatal_mortality,2948,1.05156037991859,27.7134449368923,Totaal,5,NA,postcode3 == '106' & type_hh == 'two parents',child_mortality,0.0996469510453633
106,Totaal,Totaal,Tweeoudergezin,20% - 40%,c00_neonatal_mortality,2944,0.815217391304348,46.2608556840113,Totaal,5,NA,postcode3 == '106' & type_hh == 'two parents',child_mortality,0.0852569796197989
